Time,V_Cell,I_Cell
[h:mm],[mV],[mA]
0:00:00,4114,389
0:00:01,4111,431
0:00:02,4105,513
0:00:04,4108,483
0:00:05,4108,454
0:00:06,4111,399
0:00:07,4113,388
0:00:09,4113,389
0:00:10,4113,390
0:00:11,4113,393
0:00:12,4113,422
0:00:13,4111,401
0:00:15,4113,386
0:00:16,4113,390
0:00:17,4112,406
0:00:18,4110,411
0:00:19,4112,386
0:00:21,4112,396
0:00:22,4112,393
0:00:23,4111,399
0:00:24,4112,411
0:00:26,4110,397
0:00:27,4112,393
0:00:28,4111,389
0:00:29,4111,396
0:00:30,4110,414
0:00:32,4111,398
0:00:33,4112,392
0:00:34,4110,419
0:00:35,4111,454
0:00:36,4102,458
0:00:38,4109,474
0:00:39,4107,444
0:00:40,4109,404
0:00:41,4111,414
0:00:43,4104,469
0:00:44,4111,409
0:00:45,4110,428
0:00:46,4099,468
0:00:47,4106,466
0:00:49,4106,431
0:00:50,4110,419
0:00:51,4108,439
0:00:52,4105,495
0:00:53,4107,412
0:00:55,4107,428
0:00:56,4108,406
0:00:57,4110,397
0:00:58,4093,469
0:00:59,4109,465
0:01:01,4110,415
0:01:02,4107,440
0:01:03,4110,424
0:01:04,4108,409
0:01:06,4109,399
0:01:07,4106,511
0:01:08,4108,442
0:01:09,4107,444
0:01:10,4107,434
0:01:12,4107,429
0:01:13,4108,414
0:01:14,4106,473
0:01:15,4108,427
0:01:17,4099,499
0:01:18,4102,490
0:01:19,4101,491
0:01:20,4106,416
0:01:21,4109,409
0:01:23,4105,484
0:01:24,4107,491
0:01:25,4105,455
0:01:26,4108,413
0:01:27,4106,417
0:01:29,4105,437
0:01:30,4096,499
0:01:31,4098,513
0:01:32,4101,451
0:01:34,4108,416
0:01:35,4107,411
0:01:36,4107,413
0:01:37,4101,445
0:01:38,4107,434
0:01:40,4098,460
0:01:41,4098,520
0:01:42,4099,478
0:01:43,4106,438
0:01:45,4101,443
0:01:46,4103,409
0:01:47,4105,424
0:01:48,4107,406
0:01:49,4105,435
0:01:51,4107,450
0:01:52,4105,442
0:01:53,4106,401
0:01:54,4101,495
0:01:55,4103,454
0:01:57,4106,406
0:01:58,4106,469
0:01:59,4106,446
0:02:00,4107,419
0:02:01,4101,486
0:02:03,4103,432
0:02:04,4105,431
0:02:05,4100,421
0:02:06,4107,416
0:02:08,4104,478
0:02:09,4103,485
0:02:10,4099,501
0:02:11,4105,438
0:02:12,4097,467
0:02:14,4106,419
0:02:15,4104,446
0:02:16,4103,435
0:02:17,4102,419
0:02:18,4104,440
0:02:20,4104,431
0:02:21,4104,484
0:02:22,4106,416
0:02:23,4104,445
0:02:24,4097,450
0:02:26,4103,468
0:02:27,4104,482
0:02:28,4101,430
0:02:29,4099,498
0:02:30,4098,546
0:02:32,4098,512
0:02:33,4102,445
0:02:34,4104,422
0:02:35,4106,406
0:02:36,4098,431
0:02:37,4103,439
0:02:39,4104,429
0:02:40,4105,412
0:02:41,4104,427
0:02:42,4104,419
0:02:43,4102,463
0:02:45,4099,462
0:02:46,4102,444
0:02:47,4099,429
0:02:48,4103,461
0:02:49,4103,431
0:02:51,4104,436
0:02:52,4103,426
0:02:53,4100,462
0:02:54,4103,445
0:02:55,4097,470
0:02:57,4104,411
0:02:58,4105,403
0:02:59,4096,447
0:03:00,4103,454
0:03:01,4093,470
0:03:03,4101,429
0:03:04,4105,403
0:03:05,4103,432
0:03:06,4103,437
0:03:07,4100,444
0:03:09,4105,405
0:03:10,4105,399
0:03:11,4104,407
0:03:12,4102,428
0:03:13,4100,443
0:03:15,4104,408
0:03:16,4104,412
0:03:17,4103,413
0:03:18,4103,414
0:03:19,4103,422
0:03:21,4103,422
0:03:22,4105,407
0:03:23,4102,396
0:03:24,4104,391
0:03:25,4103,422
0:03:27,4105,393
0:03:28,4104,385
0:03:29,4104,392
0:03:30,4103,403
0:03:31,4103,416
0:03:33,4104,394
0:03:34,4105,392
0:03:35,4103,488
0:03:36,4102,524
0:03:37,4100,532
0:03:39,4077,578
0:03:40,4094,549
0:03:41,4101,505
0:03:42,4099,578
0:03:43,4081,669
0:03:45,4096,572
0:03:46,4102,506
0:03:47,4097,543
0:03:48,4096,555
0:03:49,4099,542
0:03:51,4084,559
0:03:52,4083,559
0:03:53,4094,553
0:03:54,4101,495
0:03:55,4074,587
0:03:57,4102,480
0:03:58,4101,581
0:03:59,4098,501
0:04:00,4070,559
0:04:01,4099,508
0:04:03,4096,566
0:04:04,4101,497
0:04:05,4066,605
0:04:06,4101,478
0:04:07,4091,606
0:04:09,4098,621
0:04:10,4068,633
0:04:11,4099,481
0:04:12,4091,573
0:04:13,4096,665
0:04:15,4099,526
0:04:16,4100,486
0:04:17,4088,572
0:04:18,4098,626
0:04:19,4098,543
0:04:21,4081,624
0:04:22,4086,562
0:04:23,4094,608
0:04:24,4100,521
0:04:25,4086,668
0:04:27,4095,592
0:04:28,4097,580
0:04:29,4082,692
0:04:30,4094,661
0:04:31,4089,622
0:04:33,4066,661
0:04:34,4085,637
0:04:35,4093,600
0:04:36,4098,484
0:04:37,4060,603
0:04:39,4063,551
0:04:40,4094,616
0:04:41,4096,500
0:04:42,4056,574
0:04:43,4087,726
0:04:45,4099,503
0:04:46,4091,531
0:04:47,4055,561
0:04:48,4086,592
0:04:49,4093,607
0:04:51,4094,530
0:04:52,4059,568
0:04:53,4083,580
0:04:54,4093,573
0:04:55,4095,670
0:04:57,4066,656
0:04:58,4069,634
0:04:59,4092,549
0:05:00,4098,559
0:05:01,4087,582
0:05:03,4078,573
0:05:04,4089,541
0:05:05,4097,544
0:05:06,4090,554
0:05:07,4089,588
0:05:09,4086,545
0:05:10,4095,559
0:05:11,4091,567
0:05:12,4095,547
0:05:13,4078,597
0:05:15,4097,518
0:05:16,4091,578
0:05:17,4096,549
0:05:18,4089,588
0:05:19,4096,531
0:05:21,4086,578
0:05:22,4096,543
0:05:23,4092,559
0:05:24,4065,551
0:05:25,4074,697
0:05:27,4086,614
0:05:28,4088,630
0:05:29,4072,735
0:05:30,4095,621
0:05:31,4091,654
0:05:33,4090,676
0:05:34,4072,627
0:05:35,4096,522
0:05:36,4080,582
0:05:37,4093,600
0:05:39,4074,547
0:05:40,4095,509
0:05:41,4074,607
0:05:42,4096,531
0:05:43,4092,679
0:05:45,4094,437
0:05:46,4072,577
0:05:47,4096,505
0:05:48,4094,624
0:05:49,4094,536
0:05:51,4068,560
0:05:52,4096,501
0:05:53,4093,652
0:05:54,4092,537
0:05:55,4057,606
0:05:57,4095,484
0:05:58,4093,638
0:05:59,4094,531
0:06:00,4093,531
0:06:01,4093,507
0:06:03,4092,636
0:06:04,4095,547
0:06:05,4094,532
0:06:06,4053,595
0:06:07,4089,665
0:06:09,4089,616
0:06:10,4089,614
0:06:11,4048,670
0:06:12,4093,513
0:06:13,4093,523
0:06:15,4093,524
0:06:16,4037,693
0:06:17,4077,618
0:06:18,4077,758
0:06:19,4081,682
0:06:21,4062,703
0:06:22,4070,638
0:06:23,4073,719
0:06:24,4089,610
0:06:25,4077,582
0:06:27,4092,482
0:06:28,4085,622
0:06:29,4094,500
0:06:30,4085,601
0:06:31,4090,493
0:06:33,4076,591
0:06:34,4080,665
0:06:35,4085,534
0:06:36,4092,503
0:06:37,4070,654
0:06:39,4093,474
0:06:40,4090,589
0:06:41,4089,608
0:06:42,4065,653
0:06:43,4091,475
0:06:45,4088,559
0:06:46,4093,583
0:06:47,4093,485
0:06:48,4093,481
0:06:49,4086,583
0:06:51,4092,584
0:06:52,4093,483
0:06:53,4064,601
0:06:54,4087,570
0:06:55,4088,606
0:06:57,4093,490
0:06:58,4068,592
0:06:59,4092,473
0:07:00,4091,619
0:07:01,4091,508
0:07:03,4073,613
0:07:04,4049,639
0:07:05,4074,521
0:07:06,4094,408
0:07:07,4092,405
0:07:09,4095,397
0:07:10,4094,389
0:07:11,4094,392
0:07:12,4094,405
0:07:13,4092,415
0:07:15,4094,393
0:07:16,4095,393
0:07:17,4093,393
0:07:18,4092,426
0:07:19,4092,412
0:07:21,4094,396
0:07:22,4089,488
0:07:23,4089,478
0:07:24,4093,412
0:07:25,4092,406
0:07:27,4094,391
0:07:28,4094,391
0:07:29,4090,406
0:07:30,4093,404
0:07:31,4092,414
0:07:33,4094,391
0:07:34,4094,392
0:07:35,4094,390
0:07:36,4093,422
0:07:37,4092,413
0:07:39,4094,391
0:07:40,4095,393
0:07:41,4094,388
0:07:42,4093,403
0:07:43,4092,416
0:07:45,4094,408
0:07:46,4094,391
0:07:47,4094,388
0:07:48,4093,406
0:07:49,4092,421
0:07:51,4094,392
0:07:52,4094,388
0:07:53,4091,452
0:07:54,4093,423
0:07:55,4093,404
0:07:57,4091,465
0:07:58,4088,451
0:07:59,4094,423
0:08:00,4088,458
0:08:01,4092,423
0:08:03,4094,393
0:08:04,4094,397
0:08:05,4091,435
0:08:06,4093,411
0:08:07,4088,442
0:08:09,4093,393
0:08:10,4094,416
0:08:11,4093,399
0:08:12,4092,419
0:08:13,4086,469
0:08:15,4093,404
0:08:16,4093,397
0:08:17,4093,399
0:08:18,4092,422
0:08:19,4092,409
0:08:21,4091,444
0:08:22,4092,423
0:08:23,4091,447
0:08:24,4087,473
0:08:25,4090,446
0:08:27,4089,423
0:08:28,4093,398
0:08:29,4090,409
0:08:30,4091,439
0:08:31,4085,500
0:08:33,4086,427
0:08:34,4091,432
0:08:35,4087,495
0:08:36,4085,503
0:08:37,4090,426
0:08:39,4091,449
0:08:40,4088,465
0:08:41,4092,414
0:08:42,4091,405
0:08:43,4090,440
0:08:45,4092,400
0:08:46,4093,406
0:08:47,4089,427
0:08:48,4092,404
0:08:49,4088,435
0:08:51,4092,393
0:08:52,4089,460
0:08:53,4091,408
0:08:54,4092,397
0:08:55,4089,469
0:08:57,4086,465
0:08:58,4092,396
0:08:59,4086,449
0:09:00,4091,407
0:09:01,4089,430
0:09:03,4091,404
0:09:04,4092,407
0:09:05,4091,403
0:09:06,4090,419
0:09:07,4090,424
0:09:09,4092,400
0:09:10,4089,445
0:09:11,4092,405
0:09:12,4089,434
0:09:13,4088,429
0:09:15,4090,400
0:09:16,4092,392
0:09:17,4091,411
0:09:18,4090,401
0:09:19,4089,450
0:09:21,4090,408
0:09:22,4092,394
0:09:23,4086,461
0:09:24,4090,416
0:09:25,4088,445
0:09:27,4091,399
0:09:28,4088,460
0:09:29,4091,406
0:09:30,4086,465
0:09:31,4086,466
0:09:32,4091,411
0:09:34,4090,401
0:09:35,4085,417
0:09:36,4089,399
0:09:37,4088,469
0:09:38,4083,474
0:09:40,4089,431
0:09:41,4091,399
0:09:42,4090,424
0:09:43,4087,435
0:09:44,4091,404
0:09:46,4088,451
0:09:47,4088,453
0:09:48,4083,495
0:09:49,4084,518
0:09:50,4086,442
0:09:52,4087,419
0:09:53,4090,397
0:09:54,4091,422
0:09:55,4083,507
0:09:56,4090,399
0:09:58,4085,445
0:09:59,4089,401
0:10:00,4090,394
0:10:01,4088,426
0:10:02,4090,408
0:10:04,4089,406
0:10:05,4089,414
0:10:06,4090,393
0:10:07,4088,430
0:10:08,4088,439
0:10:10,4090,399
0:10:11,4089,419
0:10:12,4089,408
0:10:13,4087,432
0:10:14,4090,400
0:10:16,4090,407
0:10:17,4088,406
0:10:18,4090,400
0:10:19,4088,424
0:10:20,4088,390
0:10:22,4090,417
0:10:23,4089,392
0:10:24,4090,392
0:10:25,4084,468
0:10:26,4086,435
0:10:28,4090,405
0:10:29,4087,423
0:10:30,4090,392
0:10:31,4088,423
0:10:32,4090,396
0:10:34,4089,411
0:10:35,4089,399
0:10:36,4088,403
0:10:37,4088,423
0:10:38,4090,411
0:10:40,4090,391
0:10:41,4088,401
0:10:42,4088,419
0:10:43,4089,423
0:10:44,4088,423
0:10:46,4090,392
0:10:47,4088,406
0:10:48,4089,393
0:10:49,4086,428
0:10:50,4090,393
0:10:52,4089,393
0:10:53,4089,391
0:10:54,4090,382
0:10:55,4090,409
0:10:56,4088,404
0:10:58,4090,394
0:10:59,4089,393
0:11:00,4089,426
0:11:01,4082,509
0:11:02,4083,486
0:11:04,4089,391
0:11:05,4089,394
0:11:06,4089,392
0:11:07,4089,419
0:11:08,4087,400
0:11:10,4089,389
0:11:11,4088,398
0:11:12,4089,408
0:11:13,4088,444
0:11:14,4086,435
0:11:16,4089,391
0:11:17,4088,401
0:11:18,4089,393
0:11:19,4086,512
0:11:20,4086,429
0:11:22,4087,397
0:11:23,4087,428
0:11:24,4088,420
0:11:25,4087,436
0:11:26,4082,445
0:11:28,4017,1767
0:11:29,4013,2001
0:11:30,4018,1730
0:11:31,4017,1968
0:11:32,4029,1716
0:11:34,4033,1695
0:11:35,4014,2238
0:11:36,4032,1688
0:11:37,4028,1856
0:11:38,4032,1734
0:11:40,4021,1953
0:11:41,4017,2051
0:11:42,4021,2136
0:11:43,4008,2393
0:11:44,4033,1784
0:11:46,4029,1803
0:11:47,4034,1707
0:11:48,4032,1749
0:11:49,4025,1832
0:11:50,4026,2036
0:11:52,4035,1734
0:11:53,4025,1823
0:11:54,4035,1749
0:11:55,4033,1929
0:11:56,3997,2112
0:11:58,3988,2382
0:11:59,3984,2234
0:12:00,4028,1764
0:12:01,4025,1944
0:12:02,3988,2156
0:12:04,3983,2384
0:12:05,3977,2268
0:12:06,3985,2339
0:12:07,3977,2256
0:12:08,4029,1850
0:12:09,4024,1937
0:12:11,4008,2183
0:12:12,4018,2382
0:12:13,4030,1937
0:12:14,4021,1986
0:12:15,4023,1937
0:12:17,4026,1928
0:12:18,4024,1923
0:12:19,4017,1982
0:12:20,3997,2325
0:12:21,4027,1850
0:12:23,4009,1893
0:12:24,4022,1973
0:12:25,4013,1893
0:12:26,4001,2189
0:12:27,3978,2591
0:12:29,3978,2099
0:12:30,4015,1749
0:12:31,4010,1784
0:12:32,3998,1791
0:12:33,3997,1866
0:12:35,3997,1791
0:12:36,3981,2057
0:12:37,3981,2084
0:12:38,3973,1847
0:12:39,3967,1875
0:12:41,3971,1730
0:12:42,3974,1676
0:12:43,3943,2387
0:12:44,3969,1737
0:12:45,3965,1731
0:12:47,3968,1754
0:12:48,3978,1913
0:12:49,3979,1712
0:12:50,3980,1710
0:12:51,3976,2001
0:12:53,3977,1958
0:12:54,3993,1712
0:12:55,3995,1799
0:12:56,4002,1937
0:12:57,4003,1850
0:12:59,4001,2112
0:13:00,3977,2384
0:13:01,4010,1829
0:13:02,4014,1823
0:13:03,4023,1677
0:13:05,4023,1647
0:13:06,4025,1730
0:13:07,4016,1794
0:13:08,4023,1629
0:13:09,4026,1737
0:13:11,4026,1673
0:13:12,4031,1683
0:13:13,4029,1700
0:13:14,3998,2348
0:13:15,3998,2190
0:13:17,4018,1802
0:13:18,4016,1860
0:13:19,4015,1841
0:13:20,4001,2178
0:13:21,3989,2513
0:13:23,3983,2343
0:13:24,3993,2430
0:13:25,4000,1910
0:13:26,4005,2030
0:13:27,4002,2267
0:13:29,3933,2601
0:13:30,3961,2306
0:13:31,4025,1823
0:13:32,4028,1734
0:13:33,4027,1809
0:13:35,4012,1937
0:13:36,4006,1976
0:13:37,4019,1953
0:13:38,4007,1937
0:13:39,4017,1958
0:13:40,4025,1788
0:13:42,4010,1971
0:13:43,4025,1799
0:13:44,3994,2478
0:13:45,3956,2546
0:13:46,4027,1767
0:13:48,4027,1760
0:13:49,4023,1833
0:13:50,4024,1803
0:13:51,4008,1884
0:13:52,4021,1799
0:13:54,4000,2258
0:13:55,3998,1967
0:13:56,4019,1812
0:13:57,3995,1853
0:13:58,4017,1692
0:14:00,4010,1875
0:14:01,3972,2570
0:14:02,3999,1710
0:14:03,3992,1821
0:14:04,3985,1760
0:14:06,3971,2015
0:14:07,3965,1869
0:14:08,3960,1832
0:14:09,3950,2252
0:14:10,3962,1802
0:14:12,3963,1730
0:14:13,3958,1784
0:14:14,3962,1751
0:14:15,3946,2202
0:14:16,3935,2630
0:14:18,3960,2349
0:14:19,3968,1721
0:14:20,3984,1737
0:14:21,3984,1976
0:14:22,3983,1761
0:14:24,3989,1725
0:14:25,3991,1832
0:14:26,4004,1707
0:14:27,4007,1716
0:14:28,4010,1716
0:14:30,4005,1982
0:14:31,4016,1740
0:14:32,4022,2019
0:14:33,4000,2166
0:14:34,4014,1832
0:14:36,4018,1764
0:14:37,4019,1764
0:14:38,4019,1779
0:14:39,4046,1134
0:14:40,4040,1117
0:14:42,4020,1572
0:14:43,4042,1127
0:14:44,4041,1118
0:14:45,4041,1121
0:14:46,4042,1122
0:14:48,4042,1117
0:14:49,4042,1122
0:14:50,4041,1120
0:14:51,4041,1118
0:14:52,4042,1113
0:14:54,4022,1971
0:14:55,3961,2516
0:14:56,4024,1721
0:14:57,4026,1754
0:14:58,4023,1740
0:15:00,4017,1803
0:15:01,4008,1973
0:15:02,4016,1841
0:15:03,3968,2277
0:15:04,4012,1913
0:15:06,4012,1881
0:15:07,4015,1919
0:15:08,4022,1785
0:15:09,4015,2108
0:15:10,3980,2558
0:15:12,3976,2088
0:15:13,4025,1683
0:15:14,4024,1740
0:15:15,4010,1985
0:15:16,4013,1833
0:15:18,4019,1845
0:15:19,4019,1845
0:15:20,4018,1803
0:15:21,4022,1712
0:15:22,4020,1719
0:15:24,4009,1929
0:15:25,4018,1773
0:15:26,3972,2628
0:15:27,3976,1928
0:15:28,4063,555
0:15:29,4062,505
0:15:31,4066,472
0:15:32,4065,470
0:15:33,4071,411
0:15:34,4071,407
0:15:35,4072,415
0:15:37,4071,413
0:15:38,4072,421
0:15:39,4073,392
0:15:40,4074,401
0:15:41,4072,414
0:15:43,4074,392
0:15:44,4071,446
0:15:45,4071,426
0:15:46,4074,416
0:15:47,4073,429
0:15:49,4073,398
0:15:50,4071,427
0:15:51,4073,397
0:15:52,4073,444
0:15:53,4068,484
0:15:55,4068,482
0:15:56,4071,427
0:15:57,4073,400
0:15:58,4074,401
0:15:59,4074,394
0:16:01,4073,397
0:16:02,4070,430
0:16:03,4072,414
0:16:04,4073,439
0:16:05,4074,424
0:16:07,4072,428
0:16:08,4067,465
0:16:09,4071,428
0:16:10,4071,434
0:16:11,4069,437
0:16:13,4063,454
0:16:14,4068,467
0:16:15,4072,431
0:16:16,4071,443
0:16:17,4071,446
0:16:19,4072,488
0:16:20,4070,559
0:16:21,4072,534
0:16:22,4068,530
0:16:23,4059,539
0:16:25,4055,555
0:16:26,4068,562
0:16:27,4065,552
0:16:28,4070,539
0:16:29,4071,522
0:16:31,4059,518
0:16:32,4050,576
0:16:33,4063,562
0:16:34,4068,615
0:16:35,4066,562
0:16:37,4071,532
0:16:38,4064,554
0:16:39,4055,550
0:16:40,4041,566
0:16:41,4063,570
0:16:43,4067,580
0:16:44,4067,545
0:16:45,4064,596
0:16:46,4057,570
0:16:47,4057,478
0:16:49,4058,635
0:16:50,4068,623
0:16:51,4065,696
0:16:52,4067,624
0:16:53,4066,620
0:16:55,4043,668
0:16:56,4041,597
0:16:57,4058,670
0:16:58,4061,641
0:16:59,4068,649
0:17:01,4054,710
0:17:02,4048,634
0:17:03,4046,641
0:17:04,4047,623
0:17:05,4062,691
0:17:06,4063,721
0:17:08,4061,690
0:17:09,4059,685
0:17:10,4044,623
0:17:11,4050,576
0:17:12,4060,656
0:17:14,4057,674
0:17:15,4066,605
0:17:16,4067,610
0:17:17,4052,744
0:17:18,4071,396
0:17:20,4069,462
0:17:21,4066,577
0:17:22,4070,543
0:17:23,4069,570
0:17:24,4063,527
0:17:26,4057,520
0:17:27,4046,566
0:17:28,4053,597
0:17:29,4062,608
0:17:30,4063,589
0:17:32,4061,597
0:17:33,4054,582
0:17:34,4055,644
0:17:35,4052,562
0:17:36,4067,590
0:17:38,4066,611
0:17:39,4063,713
0:17:40,4065,591
0:17:41,4053,704
0:17:42,4054,560
0:17:44,4057,658
0:17:45,4028,841
0:17:46,4043,798
0:17:47,4059,848
0:17:48,4049,844
0:17:50,4052,661
0:17:51,4053,624
0:17:52,4056,661
0:17:53,4044,750
0:17:54,4044,915
0:17:56,4051,776
0:17:57,4067,428
0:17:58,4045,627
0:17:59,4038,643
0:18:00,4056,592
0:18:02,4066,528
0:18:03,4065,653
0:18:04,4035,919
0:18:05,4039,792
0:18:06,4051,682
0:18:08,4056,723
0:18:09,4040,1048
0:18:10,4039,1057
0:18:11,4038,675
0:18:12,4047,581
0:18:14,4034,645
0:18:15,4050,637
0:18:16,4054,718
0:18:17,4054,659
0:18:18,4052,880
0:18:20,4037,784
0:18:21,4041,679
0:18:22,4040,639
0:18:23,4050,665
0:18:24,4065,636
0:18:25,4064,633
0:18:27,4061,702
0:18:28,4048,618
0:18:29,4037,656
0:18:30,4049,690
0:18:31,4056,614
0:18:33,4053,672
0:18:34,4051,762
0:18:35,4051,738
0:18:36,4048,637
0:18:37,4044,627
0:18:39,4053,642
0:18:40,4059,697
0:18:41,4059,690
0:18:42,4060,547
0:18:43,4051,536
0:18:45,4067,397
0:18:46,4067,412
0:18:47,4065,413
0:18:48,4067,393
0:18:49,4067,394
0:18:51,4067,396
0:18:52,4068,415
0:18:53,4066,413
0:18:54,4068,392
0:18:55,4067,396
0:18:57,4068,393
0:18:58,4068,417
0:18:59,4066,405
0:19:00,4068,413
0:19:01,4062,497
0:19:03,4059,498
0:19:04,4058,465
0:19:05,4048,542
0:19:06,4061,475
0:19:07,4065,501
0:19:09,4066,485
0:19:10,4066,501
0:19:11,4063,475
0:19:12,4066,472
0:19:13,4065,481
0:19:15,4055,445
0:19:16,4056,521
0:19:17,4019,707
0:19:18,4060,587
0:19:19,4053,629
0:19:21,4062,605
0:19:22,4059,616
0:19:23,4045,610
0:19:24,4041,606
0:19:25,4059,603
0:19:27,4064,622
0:19:28,4063,618
0:19:29,4063,642
0:19:30,4048,584
0:19:31,4060,481
0:19:33,4061,484
0:19:34,4061,483
0:19:35,4065,416
0:19:36,4067,417
0:19:37,4064,407
0:19:39,4067,397
0:19:40,4066,409
0:19:41,4065,421
0:19:42,4066,397
0:19:43,4066,398
0:19:45,4066,399
0:19:46,4066,457
0:19:47,4040,646
0:19:48,4047,603
0:19:49,4052,657
0:19:51,4054,660
0:19:52,4059,652
0:19:53,4050,627
0:19:54,4039,639
0:19:55,4039,599
0:19:57,4050,638
0:19:58,4060,645
0:19:59,4063,622
0:20:00,4060,647
0:20:02,4051,588
0:20:03,4036,630
0:20:04,4034,653
0:20:05,4053,647
0:20:06,4056,669
0:20:07,4050,741
0:20:09,4049,714
0:20:10,4044,645
0:20:11,4041,631
0:20:12,4053,699
0:20:13,4053,700
0:20:15,4057,675
0:20:16,4059,681
0:20:17,4036,646
0:20:18,4037,630
0:20:19,4036,664
0:20:21,4052,643
0:20:22,4055,681
0:20:23,4049,736
0:20:24,4054,634
0:20:25,4040,618
0:20:27,4041,623
0:20:28,4040,676
0:20:29,4056,691
0:20:30,4058,675
0:20:31,4060,595
0:20:33,4052,638
0:20:34,4032,649
0:20:35,4039,634
0:20:36,4051,672
0:20:38,4030,773
0:20:39,4050,738
0:20:40,4044,651
0:20:41,4039,634
0:20:42,4038,659
0:20:43,4044,689
0:20:45,4051,766
0:20:46,4054,583
0:20:47,4062,408
0:20:48,4061,435
0:20:49,4061,414
0:20:51,4062,411
0:20:52,4060,435
0:20:53,4062,407
0:20:54,4062,405
0:20:55,4063,407
0:20:57,4063,406
0:20:58,4060,438
0:20:59,4061,423
0:21:00,4062,405
0:21:01,4063,404
0:21:03,4064,393
0:21:04,4062,420
0:21:05,4060,555
0:21:06,4062,415
0:21:07,4064,404
0:21:09,4062,399
0:21:10,4060,430
0:21:11,4062,438
0:21:12,4033,633
0:21:13,4062,415
0:21:15,4063,419
0:21:16,4059,436
0:21:17,4062,414
0:21:18,4061,437
0:21:19,4057,468
0:21:21,4063,405
0:21:22,4056,460
0:21:23,4062,417
0:21:24,4062,428
0:21:25,4062,552
0:21:27,4060,440
0:21:28,4059,461
0:21:29,4064,404
0:21:30,4058,421
0:21:31,4063,405
0:21:33,4056,483
0:21:34,4060,437
0:21:35,4059,559
0:21:36,4060,434
0:21:37,4044,585
0:21:39,4061,434
0:21:40,4054,447
0:21:41,4062,413
0:21:42,4061,420
0:21:43,4061,426
0:21:45,4063,403
0:21:46,4059,452
0:21:47,4061,415
0:21:48,4062,409
0:21:49,4063,409
0:21:51,4060,436
0:21:52,4032,580
0:21:53,4058,463
0:21:54,4061,424
0:21:55,4061,411
0:21:57,4063,406
0:21:58,4057,528
0:21:59,4053,530
0:22:00,4061,430
0:22:01,4062,412
0:22:03,4056,444
0:22:04,4060,431
0:22:05,4057,455
0:22:06,4062,411
0:22:07,4062,409
0:22:09,4061,434
0:22:10,4060,467
0:22:11,4058,446
0:22:12,4057,424
0:22:13,4061,435
0:22:14,4055,482
0:22:16,4061,429
0:22:17,4047,539
0:22:18,4060,449
0:22:19,4062,424
0:22:20,4061,427
0:22:22,4053,475
0:22:23,4051,573
0:22:24,4059,458
0:22:25,4061,442
0:22:27,4059,432
0:22:28,4062,423
0:22:29,4057,447
0:22:30,4062,413
0:22:31,4062,406
0:22:33,4061,416
0:22:34,4061,406
0:22:35,4058,445
0:22:36,4060,428
0:22:37,4061,528
0:22:38,4059,434
0:22:40,4060,447
0:22:41,4059,469
0:22:42,4060,534
0:22:43,4061,408
0:22:44,4061,406
0:22:46,4060,436
0:22:47,4057,467
0:22:48,4059,423
0:22:49,4051,467
0:22:50,4059,430
0:22:52,4059,492
0:22:53,4053,489
0:22:54,4060,420
0:22:55,4060,457
0:22:56,4058,457
0:22:58,4061,406
0:22:59,4058,465
0:23:00,4060,430
0:23:01,4058,469
0:23:02,4056,440
0:23:04,4060,435
0:23:05,4056,444
0:23:06,4055,424
0:23:07,4055,466
0:23:08,4056,445
0:23:10,4060,480
0:23:11,4048,605
0:23:12,4052,574
0:23:13,4055,427
0:23:14,4061,409
0:23:16,4049,446
0:23:17,4055,553
0:23:18,4060,450
0:23:19,4060,444
0:23:20,4061,404
0:23:22,4060,445
0:23:23,4058,432
0:23:24,4057,449
0:23:25,4059,524
0:23:26,4060,423
0:23:28,4059,428
0:23:29,4057,465
0:23:30,4059,458
0:23:31,4049,514
0:23:32,4060,469
0:23:34,4054,428
0:23:35,4050,531
0:23:36,4057,445
0:23:37,4059,438
0:23:38,4057,451
0:23:40,4057,454
0:23:41,4058,453
0:23:42,4057,454
0:23:43,4060,413
0:23:44,4057,439
0:23:46,4053,467
0:23:47,4056,508
0:23:48,4056,465
0:23:49,4057,442
0:23:50,4058,455
0:23:52,4052,477
0:23:53,4050,495
0:23:54,4058,419
0:23:55,4059,432
0:23:56,4060,409
0:23:58,4056,445
0:23:59,4057,435
0:24:00,4057,470
0:24:01,4055,452
0:24:02,4052,434
0:24:04,4057,524
0:24:05,4058,470
0:24:06,4057,420
0:24:07,4056,458
0:24:08,4054,542
0:24:10,4056,531
0:24:11,4057,477
0:24:12,4048,458
0:24:13,4058,413
0:24:14,4058,419
0:24:16,4058,415
0:24:17,4057,440
0:24:18,4057,419
0:24:19,4055,414
0:24:20,4060,407
0:24:22,4050,626
0:24:23,4039,581
0:24:24,4051,546
0:24:25,4051,508
0:24:26,4059,414
0:24:28,4057,411
0:24:29,4058,403
0:24:30,4058,426
0:24:31,4057,411
0:24:32,4059,394
0:24:33,4057,417
0:24:35,4058,408
0:24:36,4057,432
0:24:37,4056,422
0:24:38,4057,427
0:24:39,4056,438
0:24:41,4058,398
0:24:42,4057,427
0:24:43,4057,412
0:24:44,4058,406
0:24:45,4057,412
0:24:47,4059,403
0:24:48,4059,415
0:24:49,4057,416
0:24:50,4054,436
0:24:51,4056,434
0:24:53,4052,458
0:24:54,4055,478
0:24:55,4055,438
0:24:56,4053,505
0:24:57,4052,453
0:24:59,4055,460
0:25:00,4056,444
